,movie_id,title,tags
4202,43947,I Spit on Your Grave,"a remak of the 1979 controversi cult classic, i spit on your grave retel the horrif tale of writer jennif hill who take a retreat from the citi to a charm cabin in the wood to start on her next book. but jennifer' presenc in the small town attract the attent of a few moral depriv local led by johnny, the town' servic station owner, hi two co-workers, andi and stanley, who along with their social and mental challeng friend matthew, set out one night to teach thi citi girl a lesson. thriller crime horror rape fondl reveng writer strangul female_writ garden_shear rape_and_reveng sarah_butl daniel_franzes chad_lindberg jeff_branson rodney_eastman steven_r._monro"
4203,24066,"Happy, Texas","two escap convict roll into the villag of happy, texas, where they'r mistaken for a gay coupl who work as beauti pageant consultants. they go along with it to duck the police, but the local sheriff ha a secret of hi own. comedi crime small_town texa con_man fraud independent_film mistaken_ident in_the_closet fish_out_of_wat escaped_convict stolen_ident small_town_sheriff ruse beauty_pag confidence_man small_town_thiev gender_stereotyp gay_coupl steve_zahn william_h._maci jeremy_northam ally_walk ron_perlman mark_illsley"
4204,9709,My Summer of Love,"in the yorkshir countryside, working-class tomboy mona meet the exotic, pamper tasmin. over the summer season, the two young women discov they have much to teach one another, and much to explor together. drama thriller romanc england brother_sister_relationship becoming_an_adult northern_england female_friendship mope lesbian_relationship homosexu summer tomboy lgbt natalie_press emily_blunt paddy_considin dean_andrew paweł_pawlikowski michael_wynn"
4205,191714,The Lunchbox,"a mistaken deliveri in mumbai' famous effici lunchbox deliveri system (mumbai' dabbawallahs) connect a young housewif to a stranger in the dusk of hi life. they build a fantasi world togeth through note in the lunchbox. gradually, thi fantasi threaten to overwhelm their reality. drama romanc irrfan_khan nimrat_kaur nawazuddin_siddiqui denzil_smith bharati_achrekar ritesh_batra"
4206,25312,Yes,"she is a scientist. he is a lebanes doctor. they meet at a banquet and fall into a carefree, passion relationship. but difficulti abound becaus of hi heritag and her loveless marriage. she fli to havana to sort thing out on the beach and in the cabarets. she send him a ticket, but harbor no illus that he will join her in thi caribbean melt pot. drama romanc woman_director joan_allen simon_abkarian sam_neil shirley_henderson stephanie_leonida sally_pott"
4207,34106,You Can't Take It With You,"alice, the onli rel normal member of the eccentr sycamor family, fall in love with toni kirby. hi wealthi banker father, anthoni p. kirby, and hi snobbish mother, strongli disapprov of the match. when the kirbi are invit to dinner to becom better acquaint with their futur in-laws, thing do not turn out the way alic had hoped. comedi romanc monopoli tycoon hous love friend eccentr secretari free_spirit rich_snob stenograph jean_arthur lionel_barrymor james_stewart edward_arnold mischa_au frank_capra"
4208,11426,From Here to Eternity,"in 1941 hawaii, a privat is cruelli punish for not box on hi unit' team, while hi captain' wife and second in command are fall in love. war drama romanc hawaii harass pearl_harbor bomb military_lif army_bas burt_lancast montgomery_clift deborah_kerr donna_re frank_sinatra fred_zinnemann"
4209,13909,She Wore a Yellow Ribbon,"after custer and the 7th cavalri are wipe out by indians, everyon expect the worst. capt. nathan brittl is order out on patrol but he' also requir to take along abbi allshard, wife of the fort' command officer, and her niece, the pretti olivia dandridge, who are be evacu for their own safety. brittl is onli a few day away from retir and olivia ha caught the eye of two of the young offic in the company, lt. flint cohil and 2nd lt. ross pennell. she' taken to wear a yellow ribbon in her hair, a sign that she ha a beau in the cavalry, but refus to say for whom she is wear it. western captain fort retir attack cavalri john_wayn joanne_dru john_agar ben_johnson harry_carey,_jr. john_ford"
4210,206284,Grace Unplugged,"a talent young singer and aspir songwriter’ christian faith and famili tie are test when she defi her worship-pastor father and pursu pop-mus stardom in grace unplugged, a move and inspir new film that explor the true mean of success. drama music christian aj_michalka james_denton kevin_pollak shawnee_smith michael_welch brad_j._silverman"
4211,27455,Foolish,"'foolish' wais is a talent comedian with a hard-edg tri to make it in the comedi club in la while hi brother is a hard-nos gangster tri to make it on the streets. with all the competit they face in their chosen ""professions,"" their biggest battl is with each other over the love of a pretti girl. comedi drama independent_film sexual_humor drug_humor eddie_griffin master_p amie_petersen frank_sivero daphnée_duplaix_samuel dave_mey master_p"
4212,66468,N-Secure,"n-secur is a no holds-bar thrill drama mix with murder, mayhem and manipul among affluent professionals. thi film shed light on a man' downfal from the pinnacl of success into the depth of hi damag character. hi insecur lead him into a seri of troubl romant relationship and eventu a web of event that includ betray and murder. drama crime thriller cordell_moor essence_atkin denise_boutt tempestt_bledso lamman_ruck david_m._matthew julius_lewi"
4213,7973,Caramel,"in a beauti salon in beirut the live of five women cross paths. the beauti salon is a color and sensual microcosm where they share and entrust their hopes, fear and expectations. drama comedi romanc women hairdress sister_sister_relationship new_lov unexpected_happi virgin beauti dressmak cosmetics_and_hygien strafzettel wed police_offic exist woman_director nadine_labaki yasmine_al_massri joanna_moukarzel gisèle_aouad adel_karam nadine_labaki"
4214,283686,Out of the Dark,"a coupl and their daughter move to colombia to take over a famili manufactur plant, onli to realiz their new home is haunted. thriller horror julia_stil scott_speedman stephen_rea alejandro_furth pixie_davi javier_gullón david_pastor àlex_pastor lluís_quílez"
4215,15976,The Bubble,"the movi follow a group of young friend in the citi of tel aviv and is as much a love song to the citi as it is an explor of the claim that peopl in tel aviv are isol from the rest of the countri and the turmoil it' go through. the movi look at young people' live in tel aviv through the pov of gay and straights, jew and arabs, men and women. drama romanc gay ohad_knol yousef_sweid daniella_wirc alon_friedman zion_baruch eytan_fox gal_uchovski"
4216,592,The Conversation,"surveil expert harri caul (gene hackman) is hire by a mysteri client' brusqu aid (harrison ford) to tail a young couple, mark (freder forrest) and ann (cindi williams). track the pair through san francisco' union square, caul and hi associ stan (john cazale) manag to record a cryptic convers between them. torment by memori of a previou case that end badly, caul becom obsess with the result tape, tri to determin if the coupl are in danger. crime drama mysteri san_francisco paranoia audio_tap wiretap shadow gene_hackman john_cazal frederic_forrest cindy_william harrison_ford francis_ford_coppola"
4217,74084,Dil Jo Bhi Kahey...,"dure the british rule in india, sever indian were lure by the british to travel to distant mauritiu where they would have a better life. upon reach thi island, the indian were enslaved, tortur and made to labor in what is now known as the ""cooli ghat"". after the british left india, the indian in mauritiu decid to continu to live there along with other nation from differ countries. romanc amitabh_bachchan revathi karan_sharma annabelle_w malcolm_stoddard romesh_sharma"
4218,1651,Mississippi Mermaid,"adapt from a stori by william irish, it' a noirish tale of a man who order a mail-ord bride but receiv instead a con woman. crime drama romanc exotic_island secret love_of_one's_lif plantat marriag mail_order_brid french_noir jean-paul_belmondo catherine_deneuv michel_bouquet nelly_borgeaud martine_ferrièr françois_truffaut"
4219,25428,I Love Your Work,"a fiction movi star, gray evans, goe through the disintegr of hi marriage, hi gradual mental breakdown, and hi increas obsess with a young film student who remind gray of hi own life befor becom famous. a dark psycholog drama, i love your work explor the pressur of fame and the differ between get what you want and want what you get. drama mysteri marisa_coughlan judy_gr shalom_harlow jared_harri joshua_jackson adrian_butchart adam_goldberg"
4220,298584,Cabin Fever,"in thi grisli remak of the 2002 horror hit, five colleg chum rent an isol woodland cabin for a party. but their fun quickli end when the group is expos to a hideou flesh-eat virus, and surviv becom the name of the game. horror vacat remak wood burned_al murder gore marijuana blood teenag cabin_in_the_wood diseas dog flesh_eat viru matthew_daddario samuel_davi dustin_ingram eli_roth gage_golightli travis_zariwni"
4221,10758,Waitress,"jenna is a pregnant, unhappili marri waitress in the deep south. she meet a newcom to her town and fall into an unlik relationship as a last attempt at happiness. comedi waitress unwillingly_pregn woman_director keri_russel nathan_fillion andy_griffith cheryl_hin eddie_jemison adrienne_shelli"
4222,11690,Bloodsport,"frank dux ha enter the ""kumite"", an illeg underground martial-art competit where seriou injuri and even death are not unknown. chong li, a particularli ruthless and viciou fighter is the favorite, but then again dux ha not fought him yet. action martial_art biographi sport sensei mixed_martial_art hong_kong jean-claude_van_damm bolo_yeung roy_chiao philip_chan_yan-kin donald_gibb newt_arnold"
4223,3083,Mr. Smith Goes to Washington,"naiv and idealist jefferson smith, leader of the boy rangers, is appoint on a lark by the spineless governor of hi state. he is reunit with the state' senior senator--presidenti hope and childhood hero, senat joseph paine. in washington, however, smith discov mani of the shortcom of the polit process as hi earnest goal of a nation boys' camp lead to a conflict with the state polit boss, jim taylor. taylor first tri to corrupt smith and then later attempt to destroy smith through a scandal. comedi drama corrupt washington_d.c. senat senat governor politician camp conserv usa_polit political_drama james_stewart jean_arthur claude_rain edward_arnold guy_kibbe frank_capra"
4224,9344,Kids,"a controversi portray of teen in new york citi which expos a deepli disturb world of sex and substanc abuse. the film focus on a sexual reckless, freckle-fac boy name telly, whose goal is to have sex with as mani differ girl as he can. when jenny, a girl who ha had sex onli once, test posit for hiv, she know she contract the diseas from telly. when jenni discov that telly' idea of ""safe sex"" is to onli have sex with virgins, and is continu to pass the diseas onto other unsuspect girls, jenni make it her busi to tri to stop him. drama crime puberti first_tim leo_fitzpatrick rosario_dawson chloë_sevigni justin_pierc sajan_bhagat larry_clark"
4225,10707,The Squid and the Whale,"base on the true childhood experi of noah baumbach and hi brother, the squid and the whale tell the touch stori of two young boy deal with their parent divorc in brooklyn in the 1980's. comedi drama childhood_memori uniform independent_film privat tryst jeff_daniel laura_linney jesse_eisenberg owen_klin william_baldwin noah_baumbach"
4226,15647,Kissing Jessica Stein,"jessica, a jewish copi editor live and work in new york city, is plagu by fail blind date with men, and decid to answer a newspaper' person advertisement. the advertis ha been place by 'lesbian-curious' helen cooper, a thirtysometh art gallerist. comedi jew based_on_play independent_film gay_relationship lesbian bisexu bisexual_woman jennifer_westfeldt tovah_feldshuh esther_wurmfeld hillel_friedman jon_hamm heather_juergensen charles_herman-wurmfeld jennifer_westfeldt"
4227,308529,Kickboxer: Vengeance,"eric and kurt sloan are the descend of a well-known venice, california-bas famili of martial artists. kurt, the younger of the two, ha alway been in hi brother eric’ shadow, and despit hi talent ha been told he lack the instinct need to becom a champion. but when kurt wit the merciless murder of hi brother at the hand of muay thai champion tong po, he vow revenge. he train with hi brother’ mentor for a fight to the death with tong po. at first it seem imposs to turn kurt into the live weapon he must becom to beat tong po, but through a seri of test and danger encounters, kurt prove he ha a deeper strength that will carri him through to hi final showdown with tong po. action drama martial_art kickbox martial_arts_tourna reboot thai_box alain_moussi dave_bautista sara_malakul_lan jean-claude_van_damm darren_shahlavi jim_mcgrath dimitri_logotheti john_stockwel"
4228,4174,Spellbound,"when dr. anthoni edward arriv at a vermont mental hospit to replac the outgo hospit director, dr. constanc peterson, a psychoanalyst, discov edward is actual an impostor. the man confess that the real dr. edward is dead and fear he may have kill him, but cannot recal anything. dr. peterson, howev is convinc hi impostor is innoc of the man' murder, and join him on a quest to unravel hi amnesia through psychoanalysis. drama mysteri thriller amnesia insane_asylum suspens ingrid_bergman gregory_peck michael_chekhov rhonda_flem leo_g._carrol alfred_hitchcock"
4229,20156,Exotica,"in the upscal toronto strip club exotica, dancer christina is visit nightli by the obsess francis, a depress tax auditor. her ex-boyfriend, the club' mc, eric, still jealous pine for her even as he introduc her onstage, but eric is have hi own relationship problem with the club' owner, zoe. meanwhil thomas, a mysteri pet-shop owner, is about to becom unexpectedli involv in their lives. gradually, connect between the traumat past of these charact are revealed. drama mysteri secret nightclub pet_shop independent_film unhappi bruce_greenwood mia_kirshn elias_kotea don_mckellar sarah_polley atom_egoyan"
4230,9464,Buffalo '66,"billi is releas after five year in prison. in the next moment, he kidnap teenag student layla and visit hi parent with her, pretend she is hi girlfriend and they will soon marry. romanc comedi crime drama prison gambl compulsive_gambl vincent_gallo christina_ricci ben_gazzara mickey_rourk rosanna_arquett vincent_gallo"
4231,49018,Insidious,"a famili discov that dark spirit have invad their home after their son inexplic fall into an endless sleep. when they reach out to a profession for help, they learn thing are a lot more person than they thought. horror thriller medium evil_spirit house_warm aftercreditssting patrick_wilson rose_byrn ty_simpkin barbara_hershey lin_shay leigh_whannel james_wan"
4232,13820,Repo Man,"a down and out young punk get a job work with a season repo man, but what await him in hi new career is a seri of outlandish adventur revolv around aliens, the cia, and a most want '64 chevy. comedi crime science_fict thriller california cocain futur punk theori music polic cult rocker ufo surreal alien independent_film conspiraci tortur scientist violenc killer cult_film repossess harry_dean_stanton emilio_estevez tracey_walt olivia_barash sy_richardson alex_cox"
4233,18079,Nine Queens,an argentinian crime drama revolv around a sheet of rare stamp (the nine queens). crime drama thriller hotel con_man stamp polic partner money scam grifter convenience_stor swindl rare_stamp ricardo_darín gastón_paul leticia_brédic maría_mercedes_villagra gabriel_correa fabián_bielinski
4234,127918,The Gatekeepers,"in an unpreced and candid seri of interviews, six former head of the shin bet — israel' intellig and secur agenc — speak about their role in israel' decades-long counterterror campaign, discuss their controversi method and whether the end ultim justifi the means. (tiff) documentari israel armi intelligence_ag shin_bet ami_ayalon avraham_shalom yaakov_peri carmi_gillon avi_dicht dror_moreh"
4235,17113,The Ballad of Jack and Rose,"jack slavin is an environmentalist with a heart condit who live with hi daughter, rose, on an isol island. while jack fight against develop who wish to build in the area, he also crave more contact with other people. when he invit hi girlfriend, kathleen, and her sons, rodney and thaddius, to move in, rose is upset. the complic famili dynam make thing difficult for everyon in the house. drama female_nud runaway commun egg independent_film arson incest ill environment diabet face_slap peeping_tom scyth woman_director daniel_day-lewi camilla_bel catherine_keen ryan_mcdonald paul_dano rebecca_mil"
4236,129139,The To Do List,"feel pressur to becom more sexual experienc befor she goe to college, brandi klark make a list of thing to accomplish befor hit campu in the fall. comedi romanc sex sexual ironi sarcasm naiveti black_humor swimming_pool teenage_girl sexual_humor summer love_interest summer_vac father_daughter_relationship attract high_school_stud teenage_sexu clumsi lifeguard immatur awkward list woman_director public_pool female_sexu virgin 1990 aubrey_plaza johnny_simmon bill_had alia_shawkat sarah_steel maggie_carey"
4237,507,Killing Zoe,"zed (eric stoltz) is an american vault-crack who travel to pari to meet up with hi old friend eric (jean-hugu anglade). eric and hi gang have plan to raid the onli bank in the citi which is open on bastil day. after offer hi services, zed soon find himself trap in a situat beyond hi control when heroin abuse, poor plan and a call-girl name zoe all conspir to turn the robberi into a veri bloodi siege. action crime drama thriller pari prostitut robberi drug_abus aid bank jazz hostag night_lif kidnap vault junki bank_robb heroin friendship murder independent_film pistol violenc drug bank_robberi illegal_prostitut hoodlum eric_stoltz julie_delpi jean-hugues_anglad tai_thai bruce_ramsay roger_avari"
4238,4012,The Believer,the movi tell the stori of a young jewish man who becom fierc anti-semitic. drama bomb jewri world_war_ii jewish_lif jew synagogu anti_semit independent_film bomb_plant ryan_gosl summer_phoenix theresa_russel billy_zan joshua_harto henry_bean
4239,14054,Snow Angels,"waitress anni ha separ from her suicid alcohol husband, glenn. glenn ha becom an evangel christian, but hi errat attempt at get back into annie' life have alarm her. high school student arthur work at annie' restaurant, grow closer to a new kid in town, lila, after class. when glenn and annie' daughter go missing, the whole town search for her, as he increasingli spiral out of control. drama romanc suicid depress small_town family_relationship young_lov kate_beckinsal sam_rockwel michael_angarano olivia_thirlbi amy_sedari david_gordon_green"
4240,323271,Unsullied,"when car troubl strand track star reagan farrow in the florida boondocks, she accept an offer of help from a pair of charm stranger onli to find herself trap in a brutal backwood nightmare. held captiv in an isol cabin, reagan manag to escap and take refug in the forest. relentlessli pursu by the savag sociopath who kidnap her, reagan will need all of her inner strength and resourc in order to surviv in thi grip thriller. thriller action horror rusty_join murray_gray james_gaudioso erin_boy simeon_ric"
4241,10972,Session 9,tension rise within an asbesto clean crew as they work in an abandon mental hospit with a horrif past that seem to be come back. horror mysteri schizophrenia lunatic_asylum psycholog relat coin tape_record pot_smok cell_phon walkie_talki security_guard asbesto multiple_person tunnel lobotomi hazmat_suit peter_mullan david_caruso stephen_gevedon josh_luca brendan_sexton_iii brad_anderson
4242,13066,I Want Someone to Eat Cheese With,"life ha it down for james, live with hi mom in chicago at 39, an age perform at second city, eat and weigh too much. a woman he' been date drop him, as doe hi agent, her brother. jame turn down role in local tv, role that make him sad. someone' remak hi favorit movie, ""marty,"" a role he'd love, but he doesn't even get an audition. comedi romanc independent_film jeff_garlin sarah_silverman bonnie_hunt elle_fan jessy_schram jeff_garlin"
4243,66025,Mooz-lum,"thank to a strict muslim upbring that larg shield him from the outsid world, tariq' first year of colleg prove transformative. that is, until the 9/11 terrorist attack invit grow suspicion and distrust from hi angri classmates. drama independent_film nia_long danny_glov evan_ross summer_bishil qasim_basir"
4244,11908,Hatchet,"when a group of tourist on a new orlean haunt swamp tour find themselv strand in the wilderness, their even of fun and spook turn into a horrif nightmare. comedi horror new_orlean allig male_friendship ax swampf serial_kil joel_david_moor tamara_feldman deon_richmond kane_hodd mercedes_mcnab adam_green"
4245,3082,Modern Times,the tramp struggl to live in modern industri societi with the help of a young homeless woman. drama comedi factori ambul invent tramp great_depress industrial_revolut slapstick machin pardon guilti charlie_chaplin paulette_goddard henry_bergman tiny_sandford chester_conklin charlie_chaplin
4246,39541,Stolen Summer,"pete, an eight-year-old cathol boy grow up in the suburb of chicago in the mid-1970s, attend cathol school, where as class let out for the summer, he' admonish by a nun to follow the path of the lord, and not that of the devil. perhap take thi messag a bit too seriously, pete decid it' hi goal for the summer to help someon get into heaven; have been told that catholic is the onli sure path to the kingdom of the lord, pete decid to convert a jew to catholic in order to improv their stand in the afterlife. hope to find a like candidate, pete begin visit a nearbi synagogue, where he get to know rabbi jacobson, who respond to pete' barrag of question with good humor. pete also make friend with the rabbi' son, danny, who is about the same age; when he learn that danni is serious ill, he decid danni would be an excel choic for conversion. drama famili comedi aidan_quinn bonnie_hunt kevin_pollak eddie_kaye_thoma lisa_dodson pete_jon"
4247,1961,My Name Is Bruce,b movi legend bruce campbel is mistaken for hi charact ash from the evil dead trilog and forc to fight a real monster in a small town in oregon. comedi horror parodi parallel_world bruce_campbel grace_thorsen ted_raimi adam_boyd mike_est bruce_campbel
4248,51820,The Salon,a beauti shop owner find romanc as she struggl to save her business. comedi independent_film dondre_whitfield kym_whitley monica_calhoun terrence_howard darrin_henson mark_brown
4249,291362,Road Hard,"after hi movi and televis career ha run dry, bruce madsen (adam carolla) is forc to go back on the road play one dingi comedi club after another, spend endless night in budget hotel room and alway fli coach. amidst tri to revit hi career, rekindl hi love life and put hi daughter through college, bruce know one thing for sure - he must get off the road. road hard is the stori of that journey. comedi road_trip stand-up_comedi romantic_comedi travel adam_carolla diane_farr larry_mil mindy_robinson david_koechn adam_carolla kevin_hench"
4250,30082,Forty Shades of Blue,a russian woman live in memphi with a much older rock-n-rol legend experi a person awaken when her husband' estrang son come to visit. drama romanc independent_film dina_korzun rip_torn darren_e._burrow andrew_henderson elizabeth_morton michael_rohatyn ira_sach
4251,72913,Amigo,"rafael, a villag mayor caught in the murder crossfir of the philippine-american war. when u.s. troop occupi hi village, rafael come under pressur from a tough-as-nail offic to help the american in their hunt for filipino guerilla fighters. but rafael' brother is the head of the local guerillas, and consid anyon who cooper with the american to be a traitor. rafael quickli find himself forc to make the impossible, potenti deadli decis face by ordinari civilian in an occupi country. drama histori war ambush rebel rain villag arrest friendship gun_battl soldier american chris_coop dj_quall garret_dillahunt yul_vazquez lucas_neff john_sayl"
4252,23963,Pontypool,"when disc jockey grant mazzi report to hi basement radio station in the canadian town of pontypool, he think it' just anoth day at work. but when he hear report of a viru that turn peopl into zombies, mazzi barricad himself in the radio booth and tri to figur out a way to warn hi listen about the viru and it unlik mode of transmission. horror mysteri science_fict disc_jockey radio_st winter surviv zombi fear ontario_canada radio_broadcast talk_radio zombie_apocalyps trapped_in_build stephen_mchatti lisa_houl georgina_reilli hrant_alianak rick_robert bruce_mcdonald tony_burgess"
4253,29406,Trucker,"loner dian ford (michel monaghan) is a truck driver with an 11-year-old son, peter (jimmi bennett), whom she never sees, and that' fine with her. but, when peter' father, len (benjamin bratt), fall ill, he ask dian to take care of their son for a while. eventually, dian reluctantli agrees, but she quickli realiz that care for a child interfer with her independ lifestyl -- and peter isn't all that thrill with the arrangement, either. drama california sex bar motel highway reunion cancer independent_film violenc anger divorce drunk trucker americana traffic michelle_monaghan nathan_fillion joey_lauren_adam jimmy_bennett mika_boorem james_mottern"
4254,361505,Me You and Five Bucks,"a woman yet lovabl loser, charlie, a waiter in hi earli 30' who dream of sell hi book entitl ""7 step of heal the male broken heart"" find himself still work in restaur to surviv in the big apple. low on cash, he' left with no other choic but to look for a roommat to share hi tini studio. surprisingly, the first person to answer the ad is hi ex and onli love of hi life pam, who broke hi heart and disappear without reason and the inspir behind hi book. the pam he rememb wa a youth spirit with lot of money who is now broke and disheveled. a new stori begin and it is up to charli to find out whi she ran out on him and what' happen to her over the past three years. with a potenti new love in hi life, he must gather the strength to help pam get back on her feet without rekindl old feelings. romanc comedi drama"
4255,104755,The Lords of Salem,"the citi of salem, massachusett is visit by a coven of ancient witches. horror thriller witch coven salem_massachusett satan sheri_moon_zombi bruce_davison jeff_daniel_phillip judy_geeson meg_fost rob_zombi"
4256,253306,Housebound,"when kyli bucknel is sentenc to home detention, she' forc to come to term with her unsoci behaviour, her blabber mother and a hostil spirit who seem less than happi about the new live arrangement. horror comedi thriller haunted_hous father-in-law superstit house_arrest basement mysteri plot_twist exploding_head security_guard garden_shear dentur home_detent morgana_o'reilli rima_te_wiata glen-paul_waru cameron_rhod millen_baird gerard_johnston"
4257,29595,Wal-Mart: The High Cost of Low Price,"thi documentari take the viewer on a deepli person journey into the everyday live of famili struggl to fight goliath. from a famili busi owner in the midwest to a preacher in california, from worker in florida to a poet in mexico, dozen of film crew on three contin bring the intens person stori of an assault on famili and american values. documentari usa capit department_stor protest commun middle_class big_busi retail_trad consumer busi econom corpor walmart lee_scott don_hunt jon_hunt jeremy_hunt matt_hunt robert_greenwald"
4258,46729,Fetching Cody,"art, a drug-addict dealer and hustler, arriv at hi girlfriend cody' apart to find that she ha overdos on heroin. he tri to fix thing by travel back in time in an attempt to prevent her death. comedi drama fantasi romanc science_fict independent_film jay_baruchel sarah_lind jim_byrn neil_deni chilton_cran david_ray"
4259,294600,Last I Heard,"releas from feder prison after 20 year due to hi ail health, a formerli power new york mobster move back home and attempt to reconnect with former life in thi poignant sopranos-esqu charact study. drama comedi paul_sorvino chazz_palminteri michael_rapaport renee_prop david_rodriguez"
4260,137347,Closer to the Moon,a romanian polic offic team up with a small crew of bank robber to pull off a heist by convinc everyon at the scene of the crime that they are onli film a movie. comedi drama bank_robberi vera_farmiga mark_strong harry_lloyd anton_less joe_armstrong nae_caranfil
4261,290370,Mutant World,"a decad after a disastr meteor impact wipe out most of society, a group of survivalist emerg to find themselv on a twist version of the old earth, with a nascent societi besieg by viciou marauders, feroci mutants, and the dread symptom of a post-apocalypt environment. science_fict winter mutant post-apocalypt dystopia meteor politics_of_scarc kim_coat holly_deveaux ashanti amber_marshal jason_cermak david_win matthew_campagna"
4262,426469,Growing Up Smith,"in 1979, an indian famili move to america with hope of live the american dream. while their 10-year-old boy smith fall head-over-heel for the girl next door, hi desir to becom a ""good old boy"" propel him further away from hi family' ideal than ever before. comedi famili drama roni_akurati brighton_sharbino jason_le anjul_nigam hilarie_burton frank_lotito"
4263,356841,Checkmate,"six peopl are thrown togeth dure an elabor bank heist where ani move can alter the outcome. is it coincidence, or are they mere pawn in a much bigger game. thriller action crime danny_glov sean_astin vinnie_jon mischa_barton michael_paré calvin_cox_jr. henry_mitchel jennifer_lynch timothy_woodward_jr."
4264,301325,#Horror,"inspir by actual events, a group of 12 year old girl face a night of horror when the compuls addict of an onlin social media game turn a moment of cyber bulli into a night of insanity. drama mysteri horror thriller taryn_man natasha_lyonn chloë_sevigni balthazar_getti timothy_hutton tara_subkoff"
4265,347755,Wind Walkers,"a group of friend and famili descend into the everglad swampland for their annual hunt trip onli to discov that they are the one be hunted. a malevol entiti is track them and they begin to realis one of their parti may be possess by someth brought home from a tour of duti in the middl east – a demon of war so horribl and deadli they are unawar of it devilish presence. or are they face someth even more unspeakable, a legendari nativ american curs about to unleash it dread legaci of thirst for coloni reveng by claim more souls? action horror thriller zane_holtz glen_powel kiowa_gordon castille_landon johnny_sequoyah russell_friedenberg"
4266,408,Snow White and the Seven Dwarfs,"a beauti girl, snow white, take refug in the forest in the hous of seven dwarf to hide from her stepmother, the wick queen. the queen is jealou becaus she want to be known as ""the fairest in the land,"" and snow white' beauti surpass her own. fantasi anim famili poison witch becoming_an_adult sad queen attempted_murd dying_and_death appear princess candlelight_vigil snow_whit adriana_caselotti lucille_la_vern harry_stockwel roy_atwel pinto_colvig david_hand"
4267,44413,The Holy Girl,"amalia is an adolesc girl who is caught in the throe of her emerg sexual and her deepli held passion for her cathol faith. these two drive mingl when the visit dr. jano take advantag of a crowd to get inappropri close to the girl. repuls by him but inspir by an inner burning, amalia decid it is her god-given mission to save the doctor from hi behavior, and she begin to stalk dr. jano, becom a most unusu voyeur. drama foreign hotel teenage_girl doctor woman_director spanish_movi maría_alché mercedes_morán carlos_belloso alejandro_urdapilleta mía_maestro lucrecia_martel"
4268,39209,Shalako,"sean conneri is shalako, a guid in the old west who ha to rescu an aristocrat british hunt parti from indian and bandits. western native_american gunfight hunting_parti sean_conneri brigitte_bardot jack_hawkin stephen_boyd peter_van_eyck edward_dmytryk"
4269,48463,Incident at Loch Ness,"the german film director werner herzog set out to the scottish highland to make a documentary, ""enigma of loch ness"", explod the myth of the loch ness monster. meanwhile, anoth documentari film crew is make a film about werner herzog, and we see the product of ""enigma"" from their point of view. shoot on a rent boat, tension begin to rise as director herzog and hi producer, zak penn, find themselv at cross-purpos on the black surfac of loch ness. thing get veri edgi when the film crew start see shape in the murki water. adventur comedi horror werner_herzog kitana_bak gabriel_beistain russell_williams_ii david_a._davidson werner_herzog zak_penn"
4270,394047,The Dog Lover,"sara gold is a young girl on a quest to save man' best friend. when she goe undercov to take down a dog breeder suspect of wrongdoing, she quickli find out she might be on the wrong side of right. sara must make a decision: to continu and follow the order of her organization, unit anim protect agency, or trust her instinct and the boy she' fallen in love with. drama undercov dog animal_welfar animal_rights_organ puppy_mil animal_rescu college_intern allison_paig james_remar lea_thompson jayson_blair sherry_stringfield ali_afshar alex_ranarivelo"
4271,312791,GirlHouse,"in an attempt to make some extra cash while away at college, kyli move into a hous that stream content to an x-rate website. after a derang fan hack in to determin the house' location, she find herself in a terrifi fight for her life. horror thriller female_nud sex shower sauna nuditi security_camera hous webcam websit murder lesbian masked_kil slasher undress violenc home_invas masked_man internet_chat sex_scen internet_porn security_guard disfigured_fac porn_actress skirt college_stud rubber_mask ali_cobrin erin_agostino james_thoma alice_hunt alyson_bath nick_gordon trevor_matthew jon_knautz"
4272,266034,The Blue Room,"a man and a woman, secretli in love, alon in a room. they desir each other, want each other, and even bite each other. in the afterglow, they share a few sweet nothings. at least the man seem to believ they were nothing. now under investig by the polic and the courts, what is he accus of? drama crime thriller murder suspens love_affair police_interrog murder_tri mathieu_amalr léa_druck stéphanie_cléau laurent_poitrenaux georges_simenon mathieu_amalr"
4273,280381,House at the End of the Drive,"when david king purchas a hous in the hill far abov the angst of lo angeles, he get much more than he bargain for when strang and unexplain occurr in and around the hous begin to take control of hi daili life thriller horror ghost_stori james_oliv jonathan_mangum alison_raimondi angela_jon lance_henriksen david_worth jim_vin david_oman"
4274,100,"Lock, Stock and Two Smoking Barrels",a card sharp and hi unwillingly-enlist friend need to make a lot of cash quick after lose a sketchi poker match. to do thi they decid to pull a heist on a small-tim gang who happen to be oper out of the flat next door. comedi crime ambush alcohol shotgun tea joint machismo cocktail rifl marijuana cockney_acc pot_smok hatchet antiqu cardsharp anger carjack piano strip_show high_stak jason_flemyng dexter_fletch nick_moran jason_statham vinnie_jon guy_ritchi
4275,218500,The Ballad of Gregorio Cortez,the entir caus of the problem evolv from the use of a deputi to translate. hi command of spanish is inadequ and he mistransl what a wit tell the sheriff as to whether the real perpetr of the crime is ride a mare (yegua) or a male hors (caballo). thi error result in destroy a famili and the death of an innoc man. western edward_james_olmo james_gammon tom_bow américo_pared robert_m._young
